Date,Open,High,Low,Close,Adj Close,Volume,Expiry_x,Underlying Value_x,PVP,POP,CVP,COP,Span
2021-01-20,532.1500244140625,552.1500244140625,531.0,546.75,545.609375,6681731,2021-01-28,546.75,506.1618497109827,481.4318885448917,554.2007568931339,535.588084232152,8
2021-01-21,551.4000244140625,552.9500122070312,531.5499877929688,536.9000244140625,535.7799072265625,4208383,2021-01-28,536.9,511.2883895131086,484.3683781581092,561.9599514563108,535.4870466321244,7
2021-01-22,534.0499877929688,546.75,521.5999755859375,526.7999877929688,525.7009887695312,4179558,2021-01-28,526.8,507.2191673212883,486.56465187452176,548.6214689265537,539.7639815289891,6
2021-01-25,530.25,534.4000244140625,509.0,513.9000244140625,512.827880859375,3728411,2021-01-28,513.9,506.20500782472607,485.3613445378151,546.1862095831711,536.436170212766,3
2021-01-27,513.0999755859375,521.5499877929688,507.0499877929688,512.7999877929688,511.7301940917969,2792007,2021-01-28,512.8,500.8603491271821,483.2894736842105,538.124428179323,533.2059447983015,1
2021-01-28,507.2999877929688,519.5,501.3500061035156,511.8500061035156,510.78216552734375,4197516,2021-02-25,511.85,493.73540856031127,468.46153846153845,548.9902280130293,549.3238434163702,28
2021-01-29,515.2000122070312,525.2000122070312,502.5,506.6499938964844,505.593017578125,3822560,2021-02-25,506.65,477.9043600562589,467.16494845360825,558.574297188755,558.927392739274,27
2021-02-01,510.5,539.5,496.8999938964844,537.2000122070312,536.0792846679688,4004036,2021-02-25,1803.0,478.4414106939704,474.1779497098646,553.9868324798829,563.6494252873565,24
2021-02-01,510.5,539.5,496.8999938964844,537.2000122070312,536.0792846679688,4004036,2021-02-25,1803.0,478.4414106939704,474.1779497098646,553.9868324798829,563.6494252873565,24
2021-02-01,510.5,539.5,496.8999938964844,537.2000122070312,536.0792846679688,4004036,2021-02-25,537.2,478.4414106939704,474.1779497098646,553.9868324798829,563.6494252873565,24
2021-02-01,510.5,539.5,496.8999938964844,537.2000122070312,536.0792846679688,4004036,2021-02-25,537.2,478.4414106939704,474.1779497098646,553.9868324798829,563.6494252873565,24
2021-02-02,542.0499877929688,566.9000244140625,540.7999877929688,564.2000122070312,563.0230102539062,5144708,2021-02-25,564.2,495.1593453919035,484.3042071197411,578.5622757560226,580.273003033367,23
2021-02-03,568.0,576.5999755859375,558.3499755859375,566.5999755859375,565.4179077148438,6087209,2021-02-25,566.6,518.2942097026604,498.6951066499373,590.5856697819314,583.1801470588238,22
2021-02-04,561.9500122070312,611.7000122070312,556.0,589.7000122070312,588.4697265625,11184167,2021-02-25,1803.0,539.6754498714654,511.410118406889,613.9782861574254,595.2622377622378,21
2021-02-04,561.9500122070312,611.7000122070312,556.0,589.7000122070312,588.4697265625,11184167,2021-02-25,1803.0,539.6754498714654,511.410118406889,613.9782861574254,595.2622377622378,21
2021-02-04,561.9500122070312,611.7000122070312,556.0,589.7000122070312,588.4697265625,11184167,2021-02-25,589.7,539.6754498714654,511.410118406889,613.9782861574254,595.2622377622378,21
2021-02-04,561.9500122070312,611.7000122070312,556.0,589.7000122070312,588.4697265625,11184167,2021-02-25,589.7,539.6754498714654,511.410118406889,613.9782861574254,595.2622377622378,21
2021-02-05,595.0,607.8499755859375,588.5999755859375,595.3499755859375,594.10791015625,4754950,2021-02-25,595.35,546.7358708189158,516.1455260570306,626.6513923158266,601.0864575363428,20
2021-02-08,605.4000244140625,638.0,603.5499877929688,628.2999877929688,626.9891357421875,7085276,2021-02-25,628.3,558.4745762711866,523.9787798408488,644.067067927773,617.4634146341464,17
2021-02-09,631.4500122070312,641.9000244140625,621.0,629.8499755859375,628.5360107421875,4510798,2021-02-25,629.85,572.9230769230769,533.3169129720853,651.8252427184465,618.6614173228347,16
2021-02-10,633.0499877929688,654.9000244140625,622.0999755859375,650.7000122070312,649.3424682617188,5991927,2021-02-25,650.7,585.9147286821706,542.8399699474081,660.3932584269662,625.2841596130593,15
2021-02-11,654.0,661.0,645.3499755859375,658.5999755859375,657.2260131835938,3688016,2021-02-25,658.6,586.3459037711315,548.168279970216,670.1783659378594,628.0230442692542,14
2021-02-12,657.0,724.4500122070312,655.2000122070312,718.9500122070312,717.4501342773438,16810897,2021-02-25,718.95,630.4513519267617,590.9605662285136,709.4050573479107,669.6060352053646,13
2021-02-15,725.0,787.9500122070312,707.6500244140625,763.4500122070312,761.8572998046875,21579566,2021-02-25,763.45,677.1874137455147,624.4512663085187,765.7890291398808,719.9898097826087,10
2021-02-16,760.0,802.9500122070312,756.25,780.2000122070312,778.5723266601562,19426061,2021-02-25,780.2,706.3213530655391,644.1587516960652,807.9064069582262,750.1570401916424,9
2021-02-17,787.1500244140625,802.0,782.25,785.4500122070312,783.8114013671875,8908279,2021-02-25,785.45,724.6796536796537,649.9161355249915,813.1178518150175,752.865094089584,8
2021-02-18,787.25,824.5,786.0,808.2000122070312,806.5139770507812,9694238,2021-02-25,808.2,739.3192423826516,660.8904810644831,827.0691133596297,766.3107042969742,7
2021-02-19,813.0,831.0,729.5,781.9000244140625,780.2688598632812,20210882,2021-02-25,781.9,733.797305479867,664.0492828245679,825.469362687202,774.230377166157,6
2021-02-22,786.0,813.0,780.5499877929688,805.9000244140625,804.21875,10890564,2021-02-25,805.9,751.1286052668245,673.2053122756639,825.2175417351439,773.4132693844924,3
2021-02-23,814.7999877929688,827.2999877929688,789.0,799.6500244140625,797.9818115234375,9753081,2021-02-25,799.65,765.4058313632781,675.6377358490564,830.3751954142781,768.4922062350118,2
2021-02-24,806.0,812.0499877929688,795.4500122070312,805.2000122070312,803.5202026367188,4626257,2021-02-25,805.2,761.5822179732314,670.6707317073171,821.4540750323415,756.4220849981839,1
2021-02-25,814.0,862.4000244140625,809.0,843.5,841.7402954101562,12118095,2021-03-25,843.5,778.0806310254162,748.9799999999999,865.5095624836258,851.8644067796612,28
2021-02-26,833.9000244140625,861.0,819.8499755859375,833.6500244140625,831.9108276367188,11355426,2021-03-25,833.65,762.3214285714286,745.4733009708739,888.5466598674145,867.939262472885,27
2021-03-01,840.75,860.9500122070312,836.4500122070312,851.5,849.7235717773438,5996840,2021-03-25,851.5,773.6944219886822,746.8201754385966,902.4364723467862,874.9494219653179,24
2021-03-02,857.4000244140625,876.5,852.25,872.5499877929688,870.7296142578125,5116413,2021-03-25,1803.0,784.1374663072778,752.0062695924765,906.104429451452,885.2573529411765,23
2021-03-02,857.4000244140625,876.5,852.25,872.5499877929688,870.7296142578125,5116413,2021-03-25,1803.0,784.1374663072778,752.0062695924765,906.104429451452,885.2573529411765,23
2021-03-02,857.4000244140625,876.5,852.25,872.5499877929688,870.7296142578125,5116413,2021-03-25,872.55,784.1374663072778,752.0062695924765,906.104429451452,885.2573529411765,23
2021-03-02,857.4000244140625,876.5,852.25,872.5499877929688,870.7296142578125,5116413,2021-03-25,872.55,784.1374663072778,752.0062695924765,906.104429451452,885.2573529411765,23
2021-03-03,880.4500122070312,944.9000244140624,872.8499755859375,915.3499755859376,913.4403686523438,11670544,2021-03-25,915.35,821.3181208053692,781.1095305832148,948.4837079255832,918.21387283237,22
2021-03-04,910.0,938.7000122070312,905.4000244140624,918.4000244140624,916.4840698242188,8141787,2021-03-25,918.4,842.6987537602064,792.8232354778265,970.7336057598754,930.7882011605416,21
2021-03-04,910.0,938.7000122070312,905.4000244140624,918.4000244140624,916.4840698242188,8141787,2021-03-25,918.4,842.6987537602064,792.8232354778265,970.7336057598754,930.7882011605416,21
2021-03-04,910.0,938.7000122070312,905.4000244140624,918.4000244140624,916.4840698242188,8141787,2021-03-25,1803.0,842.6987537602064,792.8232354778265,970.7336057598754,930.7882011605416,21
2021-03-04,910.0,938.7000122070312,905.4000244140624,918.4000244140624,916.4840698242188,8141787,2021-03-25,1803.0,842.6987537602064,792.8232354778265,970.7336057598754,930.7882011605416,21
2021-03-05,918.0,934.0,888.2999877929688,909.9000244140624,908.0018310546876,7109101,2021-03-25,909.9,833.6649874055415,796.1251504211792,968.4632306725327,936.86859688196,20
2021-03-08,918.0999755859376,926.4000244140624,905.0999755859376,910.2000122070312,908.3011474609376,3904469,2021-03-25,910.2,833.6678507992895,798.2480533926584,972.9984135378108,940.4530340814632,17
2021-03-09,918.0,928.4000244140624,893.5999755859375,905.2000122070312,903.3115844726562,5561849,2021-03-25,905.2,848.8704318936879,804.0083945435467,966.6064981949456,941.5579710144924,16
2021-03-10,911.0,914.0999755859376,888.7000122070312,898.1500244140625,896.2763671875,5465016,2021-03-25,898.15,852.4593967517402,799.7343663530713,948.5875996912788,940.9771726071284,15
2021-03-12,905.0,923.7999877929688,889.2999877929688,894.0999755859375,892.2346801757812,6049852,2021-03-25,894.1,851.8674537161255,800.0,957.3158157325794,944.806818181818,13
2021-03-15,898.75,904.0,874.5,896.2000122070312,894.3303833007812,5234540,2021-03-25,896.2,841.0829990743599,800.5036373810855,949.6470342522974,944.621848739496,10
2021-03-16,900.7000122070312,904.4000244140624,888.0499877929688,897.7999877929688,895.927001953125,2555026,2021-03-25,897.8,850.5849889624724,801.2819058423144,945.4114713216958,943.776330907698,9
2021-03-17,898.0,905.4000244140624,865.0,873.9000244140625,872.076904296875,3886557,2021-03-25,873.9,842.0598736610822,797.8523489932885,938.3658588891273,939.2361684558216,8
2021-03-18,876.0,891.0,857.75,871.0499877929688,869.2327880859375,4465851,2021-03-25,871.05,839.174182638106,798.0320512820513,927.4946921443736,936.339366515837,7
2021-03-19,866.0,895.4000244140625,840.2000122070312,889.6500244140625,887.7940673828125,4794995,2021-03-25,889.65,831.9799498746866,800.3777335984095,911.0096046459682,936.766374419804,6
2021-03-22,892.9000244140625,1003.0,883.4500122070312,991.0499877929688,988.9824829101562,22596465,2021-03-25,991.05,906.8205681409564,860.2772197669747,993.7647946037664,987.6151952163204,3
2021-03-23,999.0,1086.699951171875,991.0499877929688,1058.4000244140625,1056.19189453125,31098225,2021-03-25,1058.4,991.5657444005268,901.8754098360656,1084.4842339032318,1055.7851239669417,2
2021-03-24,1063.0,1093.0,1018.4000244140624,1025.449951171875,1023.3106079101562,22877032,2021-03-25,1025.45,1008.5941430111396,892.4958333333333,1098.1867475415868,1048.4984678243104,1
2021-03-25,1032.949951171875,1041.449951171875,977.0,981.5499877929688,979.5022583007812,13139164,2021-04-29,981.55,932.870201096892,928.12351543943,1100.114167099118,1093.1044349070098,35
2021-03-26,1000.0,1018.4500122070312,978.0,988.2999877929688,986.2382202148438,9396506,2021-04-29,988.3,900.5160834217037,924.9186128803964,1086.763485477178,1089.9689853788216,34
2021-03-30,1004.0,1042.449951171875,988.0,1031.550048828125,1029.39794921875,10470011,2021-04-29,1803.0,921.1300448430492,921.09056122449,1103.700636942675,1097.2093023255811,30
2021-03-30,1004.0,1042.449951171875,988.0,1031.550048828125,1029.39794921875,10470011,2021-04-29,1803.0,921.1300448430492,921.09056122449,1103.700636942675,1097.2093023255811,30
2021-03-30,1004.0,1042.449951171875,988.0,1031.550048828125,1029.39794921875,10470011,2021-04-29,1031.55,921.1300448430492,921.09056122449,1103.700636942675,1097.2093023255811,30
2021-03-30,1004.0,1042.449951171875,988.0,1031.550048828125,1029.39794921875,10470011,2021-04-29,1031.55,921.1300448430492,921.09056122449,1103.700636942675,1097.2093023255811,30
2021-03-31,1038.0,1053.1500244140625,1016.5999755859376,1031.1500244140625,1028.9989013671875,6440569,2021-04-29,1031.15,945.9006928406468,926.1890606420926,1112.4243008678884,1097.8607943373966,29
2021-04-01,1043.4000244140625,1116.050048828125,1035.0,1107.199951171875,1104.8900146484375,12713083,2021-04-29,1107.2,983.8967803030304,938.7666325486182,1137.9791953495485,1115.3373737373738,28
2021-04-05,1127.0,1150.0,1098.8499755859375,1138.25,1135.8753662109375,15795720,2021-04-29,1138.25,1020.56640625,955.7272315360218,1181.0356749960713,1138.4334763948498,24
2021-04-06,1153.4000244140625,1241.0,1142.5,1225.4000244140625,1222.8436279296875,21496457,2021-04-29,1225.4,1078.2013787340716,995.7166284027548,1239.6986526295454,1187.695792880259,23
2021-04-07,1233.4000244140625,1251.5999755859375,1108.0,1165.550048828125,1163.1185302734375,23007694,2021-04-29,1165.55,1070.0544451073986,997.1805006587616,1263.396809058158,1215.6335483870969,22
2021-04-07,1233.4000244140625,1251.5999755859375,1108.0,1165.550048828125,1163.1185302734375,23007694,2021-04-29,1165.55,1070.0544451073986,997.1805006587616,1263.396809058158,1215.6335483870969,22
2021-04-07,1233.4000244140625,1251.5999755859375,1108.0,1165.550048828125,1163.1185302734375,23007694,2021-04-29,1803.0,1070.0544451073986,997.1805006587616,1263.396809058158,1215.6335483870969,22
2021-04-07,1233.4000244140625,1251.5999755859375,1108.0,1165.550048828125,1163.1185302734375,23007694,2021-04-29,1803.0,1070.0544451073986,997.1805006587616,1263.396809058158,1215.6335483870969,22
2021-04-08,1162.5,1191.0,1137.75,1162.5,1160.07470703125,12404773,2021-04-29,1162.5,1064.891390205371,998.6533041027247,1261.714511456413,1220.0335650923037,21
2021-04-09,1163.4000244140625,1228.0,1151.199951171875,1201.4000244140625,1198.8936767578125,12923020,2021-04-29,1201.4,1086.5558277913894,1004.2190669371196,1284.3108952116586,1230.0664767331434,20
2021-04-12,1177.4000244140625,1177.4000244140625,1061.4000244140625,1074.4000244140625,1072.1585693359375,13690016,2021-04-29,1074.4,1015.7910843619298,1005.3075396825394,1242.9815695600478,1227.4530271398742,17
2021-04-13,1077.0,1116.300048828125,1051.050048828125,1106.3499755859375,1104.0418701171875,12137329,2021-04-29,1106.35,995.164420485175,998.1477864583334,1204.803962900506,1224.0531706254087,16
2021-04-15,1095.0,1144.9000244140625,1081.3499755859375,1129.949951171875,1127.5926513671875,9350889,2021-04-29,1129.95,1022.3872679045091,1000.451453308596,1209.1747282933234,1222.6192486281132,14
2021-04-16,1130.0,1192.0,1112.0,1159.0,1156.58203125,10661068,2021-04-29,1159.0,1059.7140986468792,1006.2926529357518,1247.5444240196075,1226.4776707530646,13
2021-04-19,1100.0,1153.0,1089.0,1136.3499755859375,1133.979248046875,8565063,2021-04-29,1136.35,1048.7012127894154,1007.4199507389164,1217.786151672162,1226.4980289093296,10
2021-04-20,1156.8499755859375,1177.699951171875,1125.050048828125,1142.75,1140.365966796875,8261172,2021-04-29,1142.75,1069.5285010555945,1008.5917232859788,1231.6392396989409,1225.7737068965516,9
2021-04-22,1134.0,1169.0,1123.0,1157.800048828125,1155.3846435546875,7124786,2021-04-29,1157.8,1078.4437723398407,1012.0349018385788,1218.7418920572757,1225.1716597419636,7
2021-04-23,1161.0,1182.9000244140625,1145.6500244140625,1157.5999755859375,1155.1849365234375,6167151,2021-04-29,1157.6,1093.2686357243315,1014.31884057971,1224.1646997115135,1224.855824682814,6
2021-04-26,1160.0,1197.9000244140625,1160.0,1173.3499755859375,1170.9019775390625,6939823,2021-04-29,1173.35,1117.2711031710585,1011.5107659724672,1225.879978943674,1227.604590007172,3
2021-04-27,1184.699951171875,1213.5,1181.0,1191.1500244140625,1188.6651611328125,7109421,2021-04-29,1191.15,1137.5479180436223,1019.1060606060604,1233.746974136833,1229.2012367946406,2
2021-04-28,1207.949951171875,1213.949951171875,1180.75,1185.199951171875,1182.7274169921875,5020151,2021-04-29,1185.2,1124.7874015748023,1010.5456132693153,1235.1696522655427,1223.112695179905,1
2021-04-29,1196.550048828125,1212.6500244140625,1178.0,1182.300048828125,1179.83349609375,4070698,2021-05-27,1182.3,1102.8133704735378,1075.593220338983,1278.708240534521,1273.258678611422,28
2021-04-30,1171.0,1200.949951171875,1143.0,1158.699951171875,1156.2825927734375,4232500,2021-05-27,1803.0,1081.5504451038576,1068.376168224299,1277.7595220313665,1278.295835327908,27
2021-04-30,1171.0,1200.949951171875,1143.0,1158.699951171875,1156.2825927734375,4232500,2021-05-27,1803.0,1081.5504451038576,1068.376168224299,1277.7595220313665,1278.295835327908,27
2021-04-30,1171.0,1200.949951171875,1143.0,1158.699951171875,1156.2825927734375,4232500,2021-05-27,1158.7,1081.5504451038576,1068.376168224299,1277.7595220313665,1278.295835327908,27
2021-04-30,1171.0,1200.949951171875,1143.0,1158.699951171875,1156.2825927734375,4232500,2021-05-27,1158.7,1081.5504451038576,1068.376168224299,1277.7595220313665,1278.295835327908,27
2021-05-03,1145.0999755859375,1264.4000244140625,1122.6500244140625,1255.550048828125,1252.9307861328125,11276228,2021-05-27,1255.55,1099.212849435998,1073.3733133433284,1296.4594090337137,1288.1621287128712,24
2021-05-04,1285.0,1298.949951171875,1241.8499755859375,1262.5,1259.8660888671875,10271516,2021-05-27,1262.5,1156.5268654202457,1083.7705426356588,1345.1195718824906,1304.9420412779195,23
2021-05-05,1274.4000244140625,1288.25,1240.25,1267.5,1264.855712890625,7805805,2021-05-27,1267.5,1155.137125444388,1083.9908649728802,1340.4134491634493,1313.3067517278043,22
2021-05-06,1272.3499755859375,1311.8499755859375,1263.0,1286.75,1284.0655517578125,6240535,2021-05-27,1286.75,1176.7018961765618,1101.2740899357605,1350.9157563968276,1315.358786894124,21
2021-05-07,1305.0,1322.4000244140625,1290.449951171875,1298.9000244140625,1296.190185546875,4584524,2021-05-27,1298.9,1173.5686427457094,1106.9826852114677,1358.7418181818182,1323.449212384574,20
2021-05-10,1294.9000244140625,1314.0,1286.300048828125,1304.0999755859375,1301.3792724609375,3892338,2021-05-27,1304.1,1186.261585993821,1117.2298240714886,1352.9833799572164,1327.0378042465045,17
2021-05-11,1292.0,1326.0,1284.0,1303.5,1300.7806396484375,4744734,2021-05-27,1303.5,1205.0497787610618,1123.1444141689376,1368.4919416730625,1335.8765957446813,16
2021-05-12,1311.0,1328.5,1278.5999755859375,1285.800048828125,1283.11767578125,4143731,2021-05-27,1285.8,1201.332722692924,1123.5503617139682,1359.98028724303,1340.26707530648,15
2021-05-14,1300.0,1302.0,1213.3499755859375,1220.3499755859375,1217.8040771484375,6377643,2021-05-27,1220.35,1173.5797230906655,1116.9839513004977,1326.5647626709572,1331.6827926389678,13
2021-05-17,1230.0,1299.0,1227.449951171875,1289.0999755859375,1286.41064453125,7782732,2021-05-27,1289.1,1187.791712651751,1135.848863926475,1332.6685938646071,1336.9441141498216,10
2021-05-18,1314.949951171875,1344.949951171875,1302.0,1326.699951171875,1323.93212890625,6531595,2021-05-27,1326.7,1216.7697501688046,1154.3365384615383,1357.9258830341632,1351.0843373493974,9
2021-05-19,1350.0,1351.550048828125,1283.9000244140625,1294.699951171875,1291.9990234375,9925284,2021-05-27,1294.7,1225.1824817518243,1158.7394755833536,1375.4637928190468,1357.4443058278382,8
2021-05-20,1301.300048828125,1320.0,1283.949951171875,1302.0,1299.2838134765625,5837747,2021-05-27,1302.0,1216.6229985443956,1158.852304797742,1365.9960882928192,1360.9817671809255,7
2021-05-20,1301.300048828125,1320.0,1283.949951171875,1302.0,1299.2838134765625,5837747,2021-05-27,1302.0,1216.6229985443956,1158.852304797742,1365.9960882928192,1360.9817671809255,7
2021-05-20,1301.300048828125,1320.0,1283.949951171875,1302.0,1299.2838134765625,5837747,2021-05-27,1803.0,1216.6229985443956,1158.852304797742,1365.9960882928192,1360.9817671809255,7
2021-05-20,1301.300048828125,1320.0,1283.949951171875,1302.0,1299.2838134765625,5837747,2021-05-27,1803.0,1216.6229985443956,1158.852304797742,1365.9960882928192,1360.9817671809255,7
2021-05-21,1320.0,1336.0,1300.050048828125,1315.0999755859375,1312.3564453125,8314215,2021-05-27,1315.1,1233.7129463670203,1160.9803433689976,1365.6631185270428,1363.739376770539,6
2021-05-21,1320.0,1336.0,1300.050048828125,1315.0999755859375,1312.3564453125,8314215,2021-05-27,1315.1,1233.7129463670203,1160.9803433689976,1365.6631185270428,1363.739376770539,6
2021-05-21,1320.0,1336.0,1300.050048828125,1315.0999755859375,1312.3564453125,8314215,2021-05-27,1803.0,1233.7129463670203,1160.9803433689976,1365.6631185270428,1363.739376770539,6
2021-05-21,1320.0,1336.0,1300.050048828125,1315.0999755859375,1312.3564453125,8314215,2021-05-27,1803.0,1233.7129463670203,1160.9803433689976,1365.6631185270428,1363.739376770539,6
2021-05-24,1321.699951171875,1328.6500244140625,1303.0,1306.800048828125,1304.0738525390625,7913411,2021-05-27,1306.8,1259.990995047276,1164.8230322239829,1357.3184549356224,1363.9565646594274,3
2021-05-25,1314.3499755859375,1322.0,1272.9000244140625,1282.75,1280.0738525390625,3697062,2021-05-27,1282.75,1245.690287110568,1154.6377749029757,1349.9224164683978,1359.6377749029757,2
2021-05-26,1288.949951171875,1326.8499755859375,1254.25,1322.800048828125,1320.0404052734375,5630730,2021-05-27,1322.8,1250.2307832091583,1158.6889918061984,1341.3134251179629,1357.6688674454035,1
2021-05-27,1329.5,1342.0,1304.25,1325.800048828125,1323.0341796875,36690935,2021-06-24,1325.8,1225.7855731225295,1207.4224021592445,1393.966827919834,1384.0294388224474,28
2021-05-27,1329.5,1342.0,1304.25,1325.800048828125,1323.0341796875,36690935,2021-06-24,1325.8,1225.7855731225295,1207.4224021592445,1393.966827919834,1384.0294388224474,28
2021-05-27,1329.5,1342.0,1304.25,1325.800048828125,1323.0341796875,36690935,2021-06-24,1803.0,1225.7855731225295,1207.4224021592445,1393.966827919834,1384.0294388224474,28
2021-05-27,1329.5,1342.0,1304.25,1325.800048828125,1323.0341796875,36690935,2021-06-24,1803.0,1225.7855731225295,1207.4224021592445,1393.966827919834,1384.0294388224474,28
2021-05-28,1311.5999755859375,1330.449951171875,1298.0,1302.5999755859375,1299.8824462890625,2979585,2021-06-24,1302.6,1209.1953453825204,1201.8838421444527,1387.5291936978683,1383.3875045142652,27
2021-05-31,1307.050048828125,1321.5,1292.0,1316.300048828125,1313.553955078125,2709718,2021-06-24,1316.3,1192.3566878980894,1192.4612850082372,1384.1243158717748,1383.021731631597,24
2021-06-01,1319.9000244140625,1430.0,1309.050048828125,1416.25,1413.29541015625,10018645,2021-06-24,1416.25,1274.9270336656552,1241.8676867686768,1431.2724837351702,1423.7229862475442,23
2021-06-02,1425.550048828125,1557.0,1413.0,1546.75,1543.523193359375,24541949,2021-06-24,1546.75,1377.6075582264475,1323.9199209095405,1528.589975464423,1492.0779479021676,22
2021-06-03,1564.0,1623.800048828125,1553.0,1583.0999755859375,1579.7972412109375,19107244,2021-06-24,1583.1,1462.5975012079798,1355.9024602656211,1629.999013271498,1549.557929334429,21
2021-06-04,1605.0,1713.550048828125,1585.800048828125,1700.949951171875,1697.4014892578125,21102075,2021-06-24,1700.95,1519.032012838922,1409.6336546888697,1684.6198264237062,1597.3399310241416,20
2021-06-04,1605.0,1713.550048828125,1585.800048828125,1700.949951171875,1697.4014892578125,21102075,2021-06-24,1700.95,1519.032012838922,1409.6336546888697,1684.6198264237062,1597.3399310241416,20
2021-06-04,1605.0,1713.550048828125,1585.800048828125,1700.949951171875,1697.4014892578125,21102075,2021-06-24,1803.0,1519.032012838922,1409.6336546888697,1684.6198264237062,1597.3399310241416,20
2021-06-04,1605.0,1713.550048828125,1585.800048828125,1700.949951171875,1697.4014892578125,21102075,2021-06-24,1803.0,1519.032012838922,1409.6336546888697,1684.6198264237062,1597.3399310241416,20
2021-06-07,1715.0,1717.199951171875,1613.0,1624.300048828125,1620.911376953125,15350263,2021-06-24,1624.3,1558.5393752749671,1417.9162521479614,1732.2182463573124,1662.68687493556,17
2021-06-08,1633.0,1668.0,1602.449951171875,1636.449951171875,1633.0360107421875,12410257,2021-06-24,1636.45,1507.2513410456922,1419.2259745092565,1736.35947587785,1679.9190829399863,16
2021-06-09,1640.0,1649.449951171875,1571.8499755859375,1594.6500244140625,1591.3232421875,11614666,2021-06-24,1594.65,1488.0794701986756,1418.042587223833,1718.790040469168,1685.5232237205269,15
2021-06-10,1612.0,1630.0,1591.0,1612.0,1608.6370849609375,5362307,2021-06-24,1612.0,1476.9862617498193,1417.2144901786592,1709.247491638796,1685.1730708161317,14
2021-06-11,1615.0999755859375,1620.0999755859375,1575.25,1601.5999755859375,1598.258544921875,5355387,2021-06-24,1601.6,1478.2029698288095,1417.8548644338118,1699.6176144073022,1687.5590047203775,13
2021-06-14,1441.449951171875,1529.949951171875,1201.199951171875,1501.449951171875,1498.317626953125,43530006,2021-06-24,1501.45,1257.7360100601816,1302.290302133953,1579.6208095227505,1635.4645943592154,10
2021-06-15,1550.949951171875,1572.5999755859375,1477.199951171875,1538.8499755859375,1535.6395263671875,22320542,2021-06-24,1538.85,1323.5785266196642,1315.3535154324034,1639.4420946957853,1649.5509352799322,9
2021-06-16,1510.0,1538.199951171875,1409.300048828125,1448.300048828125,1445.278564453125,12626149,2021-06-24,1448.3,1331.0777187967878,1327.1408030085163,1633.0522672552163,1644.695289051285,8
2021-06-17,1380.0,1436.0,1303.5,1367.699951171875,1364.8465576171875,27926070,2021-06-24,1367.7,1224.617633622659,1280.280981337807,1535.0782878687069,1623.418949423464,7
2021-06-18,1350.0,1504.0,1332.550048828125,1487.5,1484.3968505859375,30526777,2021-06-24,1487.5,1267.9678598090452,1281.3830737176309,1527.7085316885375,1628.6268756252084,6
2021-06-21,1490.0,1582.0,1444.8499755859375,1540.0,1536.7872314453125,21101083,2021-06-24,1540.0,1392.481432940148,1302.2222222222224,1614.3700515819496,1649.027787307033,3
2021-06-22,1554.050048828125,1582.0,1531.800048828125,1541.5999755859375,1538.3839111328125,12069983,2021-06-24,1541.6,1451.1662274096384,1317.5942627404106,1631.961505233762,1649.8321858864028,2
2021-06-23,1560.0999755859375,1569.949951171875,1481.300048828125,1504.75,1501.6107177734375,12679703,2021-06-24,1504.75,1427.61505065123,1314.3001485884104,1602.9073552943769,1638.5411317165951,1
2021-06-24,1509.949951171875,1519.0,1488.050048828125,1508.5,1505.35302734375,7261764,2021-07-29,1508.5,1370.3634475597091,1314.47848003102,1622.52417302799,1623.360450563204,35
2021-06-24,1509.949951171875,1519.0,1488.050048828125,1508.5,1505.35302734375,7261764,2021-07-29,1508.5,1370.3634475597091,1314.47848003102,1622.52417302799,1623.360450563204,35
2021-06-24,1509.949951171875,1519.0,1488.050048828125,1508.5,1505.35302734375,7261764,2021-07-29,1803.0,1370.3634475597091,1314.47848003102,1622.52417302799,1623.360450563204,35
2021-06-24,1509.949951171875,1519.0,1488.050048828125,1508.5,1505.35302734375,7261764,2021-07-29,1803.0,1370.3634475597091,1314.47848003102,1622.52417302799,1623.360450563204,35
2021-06-25,1525.0,1534.0,1501.0,1519.449951171875,1516.280029296875,4962963,2021-07-29,1519.45,1375.590190236076,1311.0070108349266,1634.9393031688476,1630.6326304106549,34
2021-06-28,1524.9000244140625,1565.0,1518.199951171875,1525.75,1522.56689453125,6178022,2021-07-29,1525.75,1406.9589657110737,1314.8581666169007,1651.8084769051895,1641.771584971386,31
2021-06-29,1526.0,1548.699951171875,1513.0,1523.550048828125,1520.3714599609375,5551918,2021-07-29,1523.55,1407.598654022637,1310.1075268817203,1637.9463645489743,1644.3081312410843,30
2021-06-30,1539.0,1539.0,1502.699951171875,1507.550048828125,1504.405029296875,3256147,2021-07-29,1507.55,1367.9903342730568,1303.435483870968,1649.0079269757384,1647.647333956969,29
2021-07-01,1509.550048828125,1522.550048828125,1482.9000244140625,1490.25,1488.1282958984375,3759914,2021-07-29,1490.25,1371.8464082307555,1300.5041152263375,1614.5141327981269,1644.4970152553617,28
2021-07-02,1490.25,1507.699951171875,1411.550048828125,1422.050048828125,1420.025390625,6653653,2021-07-29,1422.05,1331.9791597968738,1295.0336775931744,1580.7804655408484,1622.63891469987,27
2021-07-05,1427.0,1443.949951171875,1350.5999755859375,1394.3499755859375,1392.3646240234375,12239845,2021-07-29,1394.35,1278.5132467055416,1278.5671161199434,1529.7531406483354,1603.0148126633749,24
2021-07-06,1400.9000244140625,1444.1500244140625,1378.75,1414.800048828125,1412.78564453125,9485434,2021-07-29,1414.8,1307.4257512999031,1276.7410889150024,1533.0879455489878,1604.133155792277,23
